KW,CHWTON,HTmmBTU,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wet_bulb_temperature,altimeter,DayOfYear_cos,Combined mmBTU,GHG
22970.95,44983.4507,1067.647059,44.4,12.8,970.1,1007.1,23.3,1009.8,0.013440831,1685.883918,12.384
22222.33,42827.53521,911.7647059,44.4,12.2,969.1,1006.2,23.1,1008.8,0.013440831,1501.573594,12.065
21658.58,42254.57746,950,45.6,10.6,968.1,1005.3,22.8,1007.8,0.013440831,1531.009047,11.758
21384.78,41913.38028,941.1764706,46.7,10,967.4,1004.4,22.8,1007.1,0.013440831,1517.156469,11.569
20822.35,40789.78873,977.9411765,47.2,8.9,966.1,1003.4,22.6,1005.8,0.013440831,1538.517606,11.304
20465.55,40430.45775,1014.705882,46.1,7.8,965.2,1002.3,21.9,1004.7,0.015495087,1569.752414,11.108
20672.43833,40417.99296,1038.235294,47.2,5.6,964.8,1001.8,21.6,1004.4,0.015495087,1593.838204,10.491
20879.32667,40405.52817,935.2941176,46.1,6.1,964.5,1001.6,21.4,1004.1,0.015495087,1491.453406,10.708
21086.215,39911.37324,1041.176471,45,6.7,964.8,1002,21.3,1004.4,0.015495087,1592.111308,10.797
21293.10333,41362.78169,994.1176471,43.3,10,965.5,1002.7,22,1005.1,0.015495087,1563.177006,11.238
21499.99167,44484.33099,1050,42.2,11.7,966.5,1003.7,22.3,1006.1,0.015495087,1657.227471,11.415
21706.88,45105.28169,988.2352941,40.6,12.2,967.4,1004.6,22.1,1007.1,0.015495087,1603.620849,11.695
23083.5,47641.90141,988.2352941,40.6,13.3,967.8,1004.9,22.6,1007.5,0.015495087,1638.760642,11.709
23548.1,49068.1338,955.8823529,39.4,14.4,968.4,1005.8,22.8,1008.1,0.015495087,1625.109477,11.19
23688.88,51332.92254,1029.411765,37.8,15.6,968.8,1006,22.9,1008.5,0.015495087,1726.299317,10.834
23806.8,52432.74648,938.2352941,37.2,16.1,969.4,1006.7,23,1009.1,0.015495087,1648.724365,10.058
23860,52417.42958,952.9411765,36.1,16.1,970.1,1007.3,22.7,1009.8,0.015495087,1663.427963,9.41
23716.05,52074.54225,955.8823529,35.6,16.1,970.7,1008,22.6,1010.5,0.015495087,1661.762897,8.834
23892.65,52984.92958,911.7647059,34.4,15,971.7,1009.2,21.7,1011.5,0.015495087,1629.17355,8.712
24384.25,53663.20423,944.1176471,35.6,16.1,972.4,1009.7,22.6,1012.2,0.015495087,1671.344056,9.013
23953.3,53504.64789,929.4117647,36.7,16.1,973,1010.3,22.9,1012.9,0.015495087,1653.264777,9.145
23560.17,53594.19014,935.2941176,37.8,16.1,973.3,1010.6,23.2,1013.2,0.015495087,1658.880252,9.697
22918.7,53291.19718,935.2941176,38.9,15.6,973,1010.4,23.2,1012.9,0.015495087,1653.05509,10.3
22539.28,52180.17606,950,40,15.6,973,1010.4,23.5,1012.9,0.015495087,1653.132752,11.109
23690.58,49839.3662,944.1176471,41.7,15.6,972.4,1009.6,23.9,1012.2,0.015495087,1623.086625,12.783
24156.0425,48810.66901,973.5294118,43.3,15.6,971.4,1008.8,24.3,1011.2,0.015495087,1641.741161,13.04725
24621.505,48416.5493,1055.882353,43.9,15.6,970.4,1007.8,24.4,1010.2,0.015495087,1720.952526,13.3115
25086.9675,47308.4507,1114.705882,43.3,15,969.4,1006.7,24,1009.1,0.015495087,1768.065919,13.57575
25552.43,44343.48592,1038.235294,43.9,14.4,968.4,1005.7,23.9,1008.1,0.015495087,1657.600689,13.84
24834.58,43406.61972,1158.823529,45,14.4,967.8,1004.8,24.1,1007.5,0.017692912,1764.495929,13.481
24706.22,43135.56338,1082.352941,45,13.3,966.8,1004,23.7,1006.4,0.017692912,1684.334351,13.416
24423.92,43085.03521,1104.411765,44.4,12.8,966.8,1004.1,23.3,1006.4,0.017692912,1704.82348,13.259
23546.9,43169.64789,1126.470588,43.3,12.2,967.1,1004.4,22.8,1006.8,0.017692912,1724.905077,12.745
23700.825,43950.40493,1111.764706,41.7,15.6,968.1,1005.2,23.8,1007.8,0.017692912,1720.094409,10.867
23854.75,44731.16197,1097.058824,40.6,15.6,968.8,1005.9,23.6,1008.5,0.017692912,1715.283741,12.047
24008.675,51783.73239,1102.941176,40,14.4,969.1,1006.4,22.9,1008.8,0.017692912,1806.330202,12.1795
24162.6,49293.41549,1055.882353,40,15.6,969.4,1006.8,23.4,1009.1,0.017692912,1729.909985,12.312
24739.18,50196.90141,967.6470588,38.3,15.6,969.7,1007.1,23,1009.5,0.017692912,1654.485027,11.639
24490.33667,51695.88028,979.4117647,37.2,15.6,970.1,1007.4,22.7,1009.8,0.017692912,1683.39005,11.301
24241.49333,51442.00704,950,36.1,16.1,970.7,1008.2,22.7,1010.5,0.017692912,1650.082384,10.432
23992.65,53981.79577,976.4705882,35.6,16.1,971.4,1008.7,22.6,1011.2,0.017692912,1706.184193,8.884
23886.75,53621.37324,938.2352941,35.6,16.1,971.7,1008.9,22.6,1011.5,0.017692912,1663.262053,9.178166667
24248.28,55190.03521,1002.941176,35,15.6,972.4,1009.6,22.1,1012.2,0.017692912,1748.02732,9.472333333
24239.98,55264.08451,1000,36.1,15,972.7,1010.1,22.2,1012.5,0.017692912,1745.946497,9.7665
24162.63,55552.92254,935.2941176,36.7,15,973,1010.5,22.3,1012.9,0.017692912,1684.443057,10.06066667
23932.9,55315.42254,950,37.8,15.6,973.3,1010.7,22.9,1013.2,0.017692912,1695.514756,10.35483333
23492.88,54244.61268,970.5882353,38.9,14.4,973,1010.5,22.7,1012.9,0.017692912,1701.750565,10.649
23071.17,53801.23239,941.1764706,40.6,14.4,972.7,1010.2,23.1,1012.5,0.017692912,1665.578722,11.489
22952.63,52740.59859,976.4705882,42.8,14.4,972,1009.4,23.6,1011.9,0.017692912,1687.739531,12.397
23491.235,51648.52113,1002.941176,43.3,13.9,971.4,1008.5,23.5,1011.2,0.017692912,1702.941841,12.127
24029.84,47881.23239,1152.941176,45.6,13.9,970.4,1007.5,24.1,1010.2,0.017692912,1809.567985,11.944
24568.445,44547.25352,1173.529412,46.1,13.3,969.4,1006.5,24,1009.1,0.017692912,1791.982576,14.165
25107.05,42285.91549,1161.764706,45.6,13.3,968.1,1005.4,23.8,1007.8,0.017692912,1754.917136,13.587
24652.63,42920.2054,1150,46.1,11.1,967.8,1004.9,23.1,1007.5,0.020033655,1749.214002,13.387
24339.1,43554.49531,1235.294118,45.6,11.7,967.8,1004.8,23.2,1007.5,0.020033655,1841.050455,13.214
24004.15,44188.78521,1195.588235,45,11.7,968.4,1005.6,23,1008.1,0.020033655,1807.813815,13.036
24155.08,44823.07512,1155.882353,41.1,14.4,970.1,1007.3,23.2,1009.8,0.020033655,1776.235156,13.09
24355.53,45457.36502,1041.176471,37.2,15.6,970.4,1007.9,22.7,1010.2,0.020033655,1669.825474,13.225
25539.47,46091.65493,1094.117647,38.9,13.3,970.7,1008,22.1,1010.5,0.020033655,1734.418835,13.865
24903.75,49182.67606,1035.294118,37.8,14.4,971.4,1008.5,22.3,1011.2,0.020033655,1710.521794,13.926
24268.03,49125.80986,1032.352941,37.2,15,971.1,1008.3,22.5,1010.8,0.020033655,1704.728876,12.597
24302.23,49317.1831,994.1176471,37.2,15,971.1,1008.5,22.5,1010.8,0.020033655,1668.90698,11.784
25500.68,50575.88028,973.5294118,36.7,14.4,970.7,1008.1,22,1010.5,0.020033655,1667.514041,11.541
24655.13,51862.07746,973.5294118,36.1,13.9,970.1,1007.5,21.6,1009.8,0.020033655,1680.064581,10.849
23809.58,51911.26761,944.1176471,36.1,13.9,970.4,1007.7,21.6,1010.2,0.020033655,1648.357865,10.922
23796.1,52558.16901,1008.823529,35.6,15,970.7,1008,22,1010.5,0.020033655,1720.781301,10.995
24280,54442.60563,964.7058824,34.4,16.1,971.4,1008.7,22.3,1011.2,0.020033655,1700.93026,11.068
24424.78,55164.01408,955.8823529,34.4,16.7,972,1009.3,22.5,1011.9,0.020033655,1701.258489,11.141
24149.93,54955.88028,941.1764706,36.1,15.6,972.4,1010,22.4,1012.2,0.020033655,1683.116887,11.214
23953.52,54824.82394,958.8235294,38.9,15,972.4,1009.9,22.9,1012.2,0.020033655,1698.520907,11.287
23534.6,53668.59155,976.4705882,40.6,13.9,972.4,1009.7,22.8,1012.2,0.020033655,1700.862371,11.36
22476.55,51007.92254,947.0588235,41.7,13.3,972,1009.4,22.9,1011.9,0.020033655,1635.909145,11.433
22192.58,50491.37324,952.9411765,42.8,13.3,971.7,1008.8,23.2,1011.5,0.020033655,1634.623321,11.966
23153.1725,49628.09859,950,44.4,13.9,971.1,1008.2,23.8,1010.8,0.020033655,1624.599718,11.699
24113.765,47185.14085,967.6470588,45.6,13.3,970.1,1007.4,23.8,1009.8,0.020033655,1616.206357,10.94
25074.3575,45267.5,941.1764706,46.7,11.7,969.4,1006.6,23.5,1009.1,0.020033655,1569.999748,14.353
26034.95,43132.57042,967.6470588,46.7,11.7,968.4,1005.7,23.4,1008.1,0.020033655,1574.126604,14.093
25110.63,41534.33099,991.1764706,47.8,10.6,968.1,1005.3,23.3,1007.8,0.022516623,1575.321247,13.64
24640.78,39630.98592,1032.352941,46.7,9.4,967.8,1004.9,22.6,1007.5,0.022516623,1592.052132,13.382
24659.57,39281.16197,1002.941176,45.6,10,968.1,1005.2,22.6,1007.8,0.022516623,1558.5062,13.392
24445.13,39844.11972,1038.235294,45,10.6,968.4,1005.5,22.6,1008.1,0.022516623,1599.824713,13.232
24657.78,42277.88732,1064.705882,44.4,11.1,969.1,1006.2,22.7,1008.8,0.022516623,1656.22891,13.389
26278.4,45985.73944,1026.470588,42.8,10.6,969.4,1006.8,22,1009.1,0.022516623,1668.022137,14.264
26054.97,48252.46479,1094.117647,40.6,11.1,969.7,1007,21.7,1009.5,0.022516623,1762.110063,14.057
23735,48949.47183,964.7058824,39.4,11.7,969.7,1007,21.6,1009.5,0.022516623,1633.146691,12.128
24653.48,46607.46479,982.3529412,40,11.1,970.1,1007.2,21.5,1009.8,0.022516623,1625.821151,11.669
25342.8,44265.45775,944.1176471,39.4,11.7,970.1,1007.2,21.6,1009.8,0.022516623,1561.83129,11.121
26645.18,41923.4507,741.1764706,38.9,11.7,970.1,1007.3,21.4,1009.8,0.022516623,1335.227506,10.932
27765.55,37433.38028,655.8823529,37.8,12.8,970.4,1007.8,21.6,1010.2,0.022516623,1199.870499,11.172
27330.3,37787.71127,685.2941176,36.7,13.3,970.7,1008.2,21.5,1010.5,0.022516623,1232.049426,10.642
26651.10667,41489.78873,667.6470588,36.7,13.3,971.4,1008.7,21.5,1011.2,0.022516623,1256.513881,11.27
25971.91333,42012.74648,650,36.1,15,972,1009.4,22.2,1011.9,0.022516623,1242.825283,11.417
25292.72,42241.02113,626.4705882,37.8,14.4,972.7,1010.2,22.4,1012.5,0.022516623,1219.7178,10.312
20513.4,42259.33099,620.5882353,38.9,13.3,973,1010.5,22.2,1012.9,0.022516623,1197.746606,11.3175
26496.68,42242.60563,614.7058824,41.7,13.3,973.3,1010.6,22.9,1013.2,0.022516623,1212.08041,12.323
26248.35,40594.3662,594.1176471,42.8,12.2,973,1010.5,22.7,1012.9,0.022516623,1170.864045,13.122
24451.05,39567.25352,614.7058824,45,11.7,972.7,1010,23.1,1012.5,0.022516623,1172.992793,12.63
25064.35,37361.44366,632.3529412,46.7,10.6,972,1009.3,23.1,1011.9,0.022516623,1166.260401,12.138
21454.13,32517.92254,611.7647059,46.7,9.4,971.1,1008.3,22.7,1010.8,0.022516623,1075.225169,11.646
21313.4,28317.78169,605.8823529,47.2,8.9,970.4,1007.5,22.6,1010.2,0.022516623,1018.456133,11.581
20225.05,27997.04225,620.5882353,47.2,8.3,969.7,1006.9,22.4,1009.5,0.022516623,1025.598976,10.933
21874.93,27676.30282,667.6470588,47.8,9.4,969.4,1006.6,22.9,1009.1,0.025141079,1074.438484,11.876
22369.05,30101.61972,941.1764706,47.2,8.3,969.1,1006.3,22.4,1008.8,0.025141079,1378.760554,12.145
21715.1,27404.75352,945.5882353,46.1,7.8,969.4,1006.5,22,1009.1,0.025141079,1348.575368,11.789
21305.35,29437.99296,950,45,6.1,969.7,1006.8,21.1,1009.5,0.025141079,1375.99012,11.531
21456.75,31471.23239,954.4117647,43.3,7.8,970.1,1007.2,21.2,1009.8,0.025141079,1405.319696,11.649
22088.45,33504.47183,958.8235294,41.1,8.9,970.4,1007.6,21,1010.2,0.025141079,1436.288211,11.99
23378.95,35436.79577,964.7058824,40,8.9,970.7,1007.8,20.6,1010.5,0.025141079,1469.764251,12.605
22626.63,36079.22535,947.0588235,39.4,10,970.7,1008.1,20.9,1010.5,0.025141079,1457.259919,11.587
23200,38902.00704,950,37.8,12.2,970.7,1008,21.3,1010.5,0.025141079,1496.03421,10.781
24405.53,40915.84507,920.5882353,37.2,12.2,970.4,1007.8,21.2,1010.2,0.025141079,1494.904449,10.679
25369.32,41811.51408,873.5294118,36.1,12.2,970.4,1007.8,20.9,1010.2,0.025141079,1461.883435,10.145
23167.03,45150.80986,923.5294118,35.6,12.2,970.4,1007.8,20.7,1010.2,0.025141079,1544.443859,10.34433333
24878.68,46021.93662,876.4705882,34.4,12.8,971.1,1008.5,20.6,1010.8,0.025141079,1513.680249,10.54366667
28167.07,46482.74648,958.8235294,33.9,12.8,971.7,1009,20.5,1011.5,0.025141079,1612.784479,10.743
28511.06,48993.02817,905.8823529,35,13.3,972.4,1009.7,21.1,1012.2,0.025141079,1591.143343,12.038
28855.05,51457.21831,900,36.1,12.8,972.7,1010.2,21.1,1012.5,0.025141079,1616.007879,11.816
28767.8,52236.79577,888.2352941,38.3,12.2,973,1010.3,21.5,1012.9,0.025141079,1613.301264,12.53
28863.33,52434.43662,955.8823529,41.1,11.7,972.7,1010.2,22,1012.5,0.025141079,1683.646217,13.573
29240.5,52097.41197,923.5294118,42.8,11.1,972.4,1009.8,22.3,1012.2,0.025141079,1648.535623,14.67
27820.75,51760.38732,950,43.9,11.1,972,1009.4,22.6,1011.9,0.025141079,1666.116887,15.068
27372,50147.95775,950,46.1,10.6,971.4,1008.7,22.9,1011.2,0.025141079,1645.234619,14.827
27099.13,44146.12676,961.7647059,46.7,6.7,970.4,1007.8,21.8,1010.2,0.025141079,1584.039406,14.715
28733.35,38989.15493,944.1176471,47.8,4.4,969.7,1006.9,21.5,1009.5,0.025141079,1510.079304,15.544
27747.45,37123.23944,950,48.3,7.8,969.1,1006.2,22.6,1008.8,0.025141079,1490.20434,15.056
26817.38,35904.50704,952.9411765,47.8,7.8,968.1,1005.2,22.4,1007.8,0.027906246,1475.345643,14.56
26365.58,35125,991.1764706,46.7,6.7,967.1,1004.4,21.8,1006.8,0.027906246,1502.684279,14.316
26404.9,34438.90845,1020.588235,46.1,6.1,967.1,1004.1,21.4,1006.8,0.027906246,1523.996337,14.335
26302.63,34505.03521,994.1176471,44.4,6.1,967.4,1004.4,21,1007.1,0.027906246,1497.970367,14.283
26300.12,35604.92958,1002.941176,42.8,7.2,967.4,1004.7,20.8,1007.1,0.027906246,1519.985315,14.246
27122.85,37255.6338,1017.647059,41.1,6.1,967.8,1004.9,20,1007.5,0.027906246,1557.308946,14.725
29792.03,40286.16197,967.6470588,40.6,4.4,967.8,1005,19.3,1007.5,0.027906246,1552.786833,14.9455
29142.22,42504.57746,950,40,4.4,968.1,1005.4,19.1,1007.8,0.027906246,1559.545922,15.166
30121.03,44870.88028,967.6470588,38.3,4.4,968.4,1005.6,18.6,1008.1,0.027906246,1608.931322,14.543
30770.03,45433.02817,955.8823529,36.1,5,968.4,1005.7,18.1,1008.1,0.027906246,1606.127627,14.099
31822.2,47416.97183,926.4705882,37.2,6.7,968.4,1005.5,19,1008.1,0.027906246,1604.115786,13.666
31517.45,48738.83803,936.7647059,35,7.2,968.4,1005.5,18.5,1008.1,0.027906246,1629.233896,13.75885714
31498.8,48861.51408,947.0588235,34.4,7.8,969.7,1007.1,18.5,1009.5,0.027906246,1640.936626,13.85171429
31898.1,51223.16901,911.7647059,34.4,16.1,970.1,1007.4,22.2,1009.8,0.027906246,1635.347594,13.94457143
31813.415,50921.9777,997.0588235,33.9,16.7,971.1,1008.4,22.4,1010.8,0.027906246,1716.738101,14.03742857
31728.73,50620.78638,982.3529412,35,17.2,971.7,1009.1,23,1011.5,0.027906246,1698.128608,14.13028571
31015.5,50319.59507,961.7647059,35.6,16.7,971.7,1008.9,22.8,1011.5,0.027906246,1671.491964,14.22314286
30229,50018.40376,958.8235294,37.8,16.1,971.4,1008.7,23.1,1011.2,0.027906246,1662.252358,14.316
29016.1,49717.21244,994.1176471,40.6,14.4,971.1,1008.3,23.1,1010.8,0.027906246,1689.793031,14.588
28243.07,49416.02113,941.1764706,41.7,13.3,970.1,1007.4,22.9,1009.8,0.027906246,1630.599389,15.288
28006.85,45809.57746,982.3529412,42.8,13.3,969.4,1006.6,23.1,1009.1,0.027906246,1627.688375,14.421
27770.63,43347.71127,938.2352941,45,13.3,968.4,1005.5,23.7,1008.1,0.027906246,1553.219474,15.076
31122.17,40685.38732,1008.823529,45.6,11.1,967.4,1004.5,23,1007.1,0.027906246,1603.293328,15.528
29524.55,39089.96479,1017.647059,45.6,10.6,966.5,1003.4,22.7,1006.1,0.027906246,1587.518379,15.98
28693.85,36846.12676,1017.647059,46.1,9.4,965.5,1002.7,22.5,1005.1,0.030811304,1557.755154,15.578
28068.9,36044.19014,1073.529412,45.6,6.1,965.2,1002.2,21.3,1004.7,0.030811304,1601.880825,15.244
27608.75,36115.59859,1029.411765,45,9.4,965.5,1002.6,22.2,1005.1,0.030811304,1557.04998,14.991
27431.97,36304.75352,1067.647059,44.4,7.8,966.1,1003.3,21.5,1005.8,0.030811304,1596.952118,14.854
27562.15,36859.08451,1044.117647,41.7,12.8,967.1,1004.2,22.6,1006.8,0.030811304,1580.519525,14.965
28397.85,38974.64789,1055.882353,39.4,13.3,967.4,1004.8,22.3,1007.1,0.030811304,1620.525075,15.419
29432.28,40609.43662,1002.941176,39.4,11.7,967.8,1005.1,21.6,1007.5,0.030811304,1590.733031,15.885
27932.88,45764.08451,1017.647059,39.4,11.1,967.4,1004.7,21.3,1007.1,0.030811304,1662.184116,14.481
28171.12,46380.98592,985.2941176,37.8,12.2,968.8,1005.9,21.3,1008.5,0.030811304,1638.047645,13.951
29175.98,46819.54225,1032.352941,37.2,12.2,968.8,1006,21.2,1008.5,0.030811304,1693.798549,14.105
29625.35,48130.73944,985.2941176,36.7,12.8,969.4,1006.6,21.3,1009.1,0.030811304,1664.008978,13.162
29716.5,48215.24648,1011.764706,36.1,12.8,969.7,1007,21.1,1009.5,0.030811304,1691.804781,12.581
28122.55,48205.28169,997.0588235,35.6,13.3,970.1,1007.4,21.2,1009.8,0.030811304,1671.540238,11.192
24825.65,48534.6831,961.7647059,35.6,13.3,970.7,1008.2,21.2,1010.5,0.030811304,1628.949227,10.736
24983.9,48494.54225,1008.823529,36.7,13.3,971.1,1008.5,21.5,1010.8,0.030811304,1676.066314,10.28
25046.45,48872.8169,970.5882353,37.8,12.8,971.4,1008.8,21.6,1011.2,0.030811304,1642.584187,9.824
24941.17,48495,967.6470588,38.9,12.8,971.7,1008.9,21.9,1011.5,0.030811304,1634.749529,10.483
24812.13,49418.41549,958.8235294,40,12.2,971.4,1008.6,22,1011.2,0.030811304,1636.56771,11.357
24250.68,47619.29577,979.4117647,42.2,11.1,970.7,1008.2,22.1,1010.5,0.030811304,1633.648614,12.004
23519.98,46516.19718,982.3529412,42.2,11.1,970.4,1007.6,22.1,1010.2,0.030811304,1620.857968,12.683
22458.72,44245.66901,1014.705882,43.9,10,969.7,1006.8,22.1,1009.5,0.030811304,1622.340627,12.155
22134.18,43235.3169,979.4117647,46.1,9.4,968.4,1005.7,22.5,1008.1,0.030811304,1573.813701,12.02
21100.55,40729.64789,1023.529412,46.7,9.4,967.8,1004.8,22.6,1007.5,0.030811304,1584.333391,11.424
19979.4,39984.50704,1017.647059,46.7,9.4,966.8,1003.8,22.6,1006.4,0.030811304,1565.682775,10.848
20346.8,36582.67606,1050,46.1,9.4,965.8,1002.9,22.5,1005.4,0.033855393,1558.463562,11.05
20059.35,37274.71127,1070.588235,46.1,8.3,965.8,1002.9,22.1,1005.4,0.033855393,1586.376135,10.892
19753.03,37966.74648,1067.647059,45.6,9.4,966.1,1003.1,22.3,1005.8,0.033855393,1590.694906,10.684
20380.1225,38658.78169,1091.176471,44.4,9.4,966.5,1003.6,22.1,1006.1,0.033855393,1624.669369,10.502
21007.215,39350.8169,1061.764706,42.8,10.6,966.8,1003.9,22,1006.4,0.033855393,1605.702656,10.537
21634.3075,40042.85211,1105.882353,42.2,10,967.8,1004.8,21.7,1007.5,0.033855393,1660.265354,10.931
22261.4,39900.98592,1076.470588,39.4,12.8,969.1,1006.2,22,1008.8,0.033855393,1631.290875,11.939
23096.55,42889.96479,1038.235294,35.6,15,970.4,1007.6,22,1010.2,0.033855393,1631.776528,11.572
23377.98,44438.90845,1052.941176,33.9,16.1,971.4,1008.9,22.1,1011.2,0.033855393,1666.031826,11.402
24173.95,45223.30986,1017.647059,33.3,16.1,971.4,1008.7,21.9,1011.2,0.033855393,1642.867524,11.004
24100.57,47772.11268,955.8823529,33.9,15,971.4,1008.8,21.5,1011.2,0.033855393,1611.440955,9.571
23511.22,49813.97887,982.3529412,33.3,15,971.4,1008.8,21.4,1011.2,0.033855393,1660.405208,9.593
23636.47,48435.91549,991.1764706,33.3,15.6,971.7,1009,21.7,1011.5,0.033855393,1653.117803,9.615
24137.77,48885.14085,973.5294118,33.3,15.6,971.4,1008.8,21.7,1011.2,0.033855393,1642.572556,9.7585
24804.97,48961.09155,1000,33.9,15.6,972,1009.3,21.8,1011.9,0.033855393,1672.231341,9.902
24282,49134.33099,935.2941176,35.6,15,973,1010.3,22,1012.9,0.033855393,1607.819986,10.0455
24153.25,49356.23239,988.2352941,36.7,15,973.3,1010.7,22.3,1013.2,0.033855393,1662.984896,10.189
23638.3,48091.61972,976.4705882,38.9,14.4,973.7,1010.9,22.7,1013.5,0.033855393,1634.286224,10.911
23107.2,47840.66901,979.4117647,41.1,13.9,973.3,1010.7,23,1013.2,0.033855393,1632.403422,11.648
22467.65,46331.05634,1000,42.2,13.3,972.7,1010.2,23,1012.5,0.033855393,1632.692237,12.161
23057.44333,44224.47183,991.1764706,43.3,12.8,972.4,1009.7,23.1,1012.2,0.033855393,1600.599863,11.722
23647.23667,43585.3169,1023.529412,45,11.7,971.4,1008.6,23,1011.2,0.033855393,1627.294783,11.374
24237.03,41308.62676,1008.823529,45,12.2,970.7,1008,23.3,1010.5,0.033855393,1587.278594,13.16
24143.42,40227.57042,1008.823529,45.6,11.1,970.1,1007.3,23,1009.8,0.033855393,1573.98526,13.043
23348.75,41123.18075,1052.941176,43.9,12.2,969.4,1006.9,23,1009.1,0.037037611,1626.13958,12.678
23030.35,42018.79108,1102.941176,43.9,11.7,969.7,1007,22.8,1009.5,0.037037611,1685.801439,12.502
23027.57,42914.40141,1094.117647,42.8,12.2,970.1,1007.2,22.7,1009.8,0.037037611,1687.716767,12.504
23343.17,43810.01174,1079.411765,41.7,12.2,970.1,1007.4,22.4,1009.8,0.037037611,1684.836156,12.633
24273.85,44705.62207,1111.764706,40.6,12.2,970.7,1008.1,22.1,1010.5,0.037037611,1731.11322,13.18
24352.7,45601.23239,1088.235294,39.4,11.7,971.7,1008.9,21.6,1011.5,0.037037611,1718.601212,13.219
23127.45,44733.38028,1082.352941,38.9,12.2,972,1009.4,21.7,1011.9,0.037037611,1698.122699,12.486
23606.03,45098.76761,1064.705882,39.4,12.8,972.4,1009.7,22.1,1012.2,0.037037611,1686.493772,12.116
24595.95,45539.01408,1052.941176,37.8,13.3,972.4,1009.8,21.8,1012.2,0.037037611,1683.390451,11.586
25785.58,47216.5493,967.6470588,36.7,13.3,972.7,1010,21.5,1012.5,0.037037611,1622.288065,11.476
26562.23,47242.42958,988.2352941,35.6,14.4,972.7,1009.9,21.7,1012.5,0.037037611,1645.837074,10.905
26571.75,51796.37324,950,35.6,14.4,972.7,1009.9,21.7,1012.5,0.037037611,1662.286769,10.332
26205.15,51673.94366,970.5882353,35,14.4,973.3,1010.6,21.6,1013.2,0.037037611,1680.154752,10.4928
25897.25,50969.19014,1000,34.4,13.9,973.7,1011.1,21.2,1013.5,0.037037611,1700.058019,10.6536
26069.2,51150.17606,970.5882353,35,13.3,974,1011.6,21.1,1013.9,0.037037611,1673.40504,10.8144
25842.17,52760.73944,982.3529412,36.7,13.9,974.7,1012,21.8,1014.6,0.037037611,1703.723639,10.9752
25585.98,52461.79577,926.4705882,38.3,14.4,974.7,1012.2,22.5,1014.6,0.037037611,1643.379419,11.136
25724.32,51802.11268,997.0588235,39.4,13.9,974.7,1012.1,22.6,1014.6,0.037037611,1706.522768,12.195
24016.35,49472.88732,985.2941176,41.1,13.3,974.3,1011.7,22.7,1014.2,0.037037611,1660.976564,12.567
23439.05,48809.43662,991.1764706,42.2,13.3,973.7,1011.1,23,1013.5,0.037037611,1656.92682,12.695
24326.38333,45159.85915,1005.882353,43.9,12.8,973,1010.2,23.2,1012.9,0.037037611,1630.861489,11.636
25213.71667,41821.76056,1005.882353,44.4,12.8,972,1009.2,23.3,1011.9,0.037037611,1593.828377,11.922
26101.05,42081.61972,1026.470588,45,12.2,971.4,1008.5,23.3,1011.2,0.037037611,1620.563084,12.7385
24959.97,39180.28169,1011.764706,46.1,11.7,970.1,1007.4,23.3,1009.8,0.037037611,1567.144113,13.555
24359.5,38074.75352,1079.411765,45.6,11.7,970.1,1007.1,23.2,1009.8,0.040357015,1619.474579,13.207
23316.57,38858.1831,1085.294118,45,10.6,969.7,1007.1,22.6,1009.5,0.040357015,1631.200165,12.659
23629.3275,39641.61268,1073.529412,41.1,13.9,970.1,1007.5,23,1009.8,0.040357015,1629.904735,12.26
23942.085,40425.04225,1102.941176,41.1,11.7,970.7,1008,22,1010.5,0.040357015,1669.785774,12.331
24254.8425,41208.47183,1085.294118,41.1,11.1,971.1,1008.3,21.8,1010.8,0.040357015,1662.607991,12.409
24567.6,41991.90141,1091.176471,41.1,9.4,971.7,1009,21.2,1011.5,0.040357015,1678.95962,13.339
25708.93,44539.01408,1091.176471,40.6,10,973,1010.2,21.2,1012.9,0.040357015,1713.422455,13.874
25633.75,49206.8662,1008.823529,40,10,972.4,1009.6,21.1,1012.2,0.040357015,1686.832509,12.986
25558.57,48623.41549,1076.470588,38.3,10.6,972.4,1009.7,20.8,1012.2,0.040357015,1747.220958,12.098
26030.02,49469.26056,1032.352941,36.7,12.2,972.4,1009.9,21,1012.2,0.040357015,1714.863153,11.543
26457.72,51656.33803,1029.411765,35.6,13.3,972.7,1009.9,21.2,1012.5,0.040357015,1739.628845,10.868
25593.25,54734.43662,1026.470588,35,13.3,972.7,1009.9,21.1,1012.5,0.040357015,1770.678502,9.817
25201.58,54681.61972,1035.294118,35,13.9,973,1010.2,21.3,1012.9,0.040357015,1777.531665,10.059
25483.02,54957.99296,976.4705882,33.9,14.4,973.7,1010.9,21.3,1013.5,0.040357015,1722.985292,10.301
25624.45,54744.29577,1011.764706,35,14.4,974,1011.7,21.6,1013.9,0.040357015,1756.197405,10.543
25934.2,55390.3169,967.6470588,36.1,15,974.7,1012.1,22.2,1014.6,0.040357015,1720.889713,10.785
25155.17,54205.28169,997.0588235,37.8,14.4,974.3,1011.7,22.4,1014.2,0.040357015,1733.421406,11.027
24570.8,53183.90845,970.5882353,39.4,12.8,974,1011.3,22.1,1013.9,0.040357015,1692.699118,11.269
23897.78,50940.3169,979.4117647,41.7,12.8,973.3,1010.8,22.6,1013.2,0.040357015,1672.300436,11.898
