KW,CHWTON,HTmmBTU,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wet_bulb_temperature,altimeter,DayOfYear_cos,Combined mmBTU,GHG
23676.03,40409.1831,935.2941176,42.2,14.4,968.8,1006,23.5,1008.5,0.008145353,208.57,12.855
23680.5,41347.22535,976.4705882,41.7,14.4,968.8,1006.1,23.3,1008.5,0.008145353,205.64,12.859
23426.2,42285.26761,950,41.1,13.9,969.4,1006.6,23,1009.1,0.008145353,215.69,12.721
24332.58,43223.30986,1052.941176,39.4,14.4,969.7,1007.2,22.8,1009.5,0.008145353,233.91,13.209
22908.8,46223.41549,1029.411765,38.3,14.4,970.1,1007.5,22.5,1009.8,0.008145353,239.47,12.348
23233.685,44577.04225,1005.882353,37.8,13.9,970.4,1007.8,22.1,1010.2,0.008145353,232.28,11.701
23558.57,46650.98592,1020.588235,37.2,13.3,970.4,1007.8,21.7,1010.2,0.008145353,242.84,11.708
24198.5,48350.9507,958.8235294,37.2,13.3,970.4,1007.7,21.7,1010.2,0.008145353,250.61,10.186
24996.63,49713.38028,908.8235294,36.1,13.3,970.7,1008,21.4,1010.5,0.008145353,257.81,10.412
23963.9,52585.84507,950,35,13.3,971.1,1008.5,21.1,1010.8,0.008145353,264.21,9.667
23697,52487.85211,897.0588235,35,13.3,971.4,1008.9,21.1,1011.2,0.008145353,262.79,9.704
24026.68,52577.64085,950,35.6,13.9,972,1009.5,21.5,1011.9,0.008145353,264.4,9.42
24138.83,52733.4507,982.3529412,35,15.6,973,1010.6,22.1,1012.9,0.008145353,265.42,9.555333333
23977.17,52848.87324,908.8235294,35.6,14.4,973.7,1011.1,21.7,1013.5,0.008145353,265.01,9.690666667
23721.3,52822.11268,944.1176471,36.1,14.4,974,1011.4,21.9,1013.9,0.008145353,264.17,9.826
23381.42,52779.92958,911.7647059,37.2,13.9,973.7,1011.3,22,1013.5,0.008145353,262.76,10.604
22825.08,52120.77465,926.4705882,39.4,14.4,973.3,1010.9,22.8,1013.2,0.008145353,258.66,11.454
22958.78,51425.52817,973.5294118,38.9,14.4,973,1010.4,22.7,1012.9,0.008145353,256.9,12.412
23228.294,49009.75352,976.4705882,40.6,14.4,972.4,1009.7,23.1,1012.2,0.008145353,243.64,11.63
23497.808,47154.64789,997.0588235,41.1,14.4,971.1,1008.4,23.2,1010.8,0.008145353,238.2,11.792
23767.322,44973.69718,970.5882353,43.3,13.3,970.4,1007.5,23.3,1010.2,0.008145353,247.47,14.405
24036.836,43131.51408,961.7647059,42.2,13.3,969.4,1006.6,23,1009.1,0.008145353,238.36,13.998
24306.35,43874.10966,1008.823529,42.8,13.9,968.4,1005.7,23.4,1008.1,0.00976542,219.64,13.197
24347.53,44616.70523,1041.176471,42.2,13.9,968.1,1005.5,23.2,1007.8,0.00976542,223.02,13.221
24404.15,45359.3008,985.2941176,41.7,13.9,968.1,1005.4,23.1,1007.8,0.00976542,223.98,13.222
24378.98,46101.89638,1029.411765,41.1,13.3,968.1,1005.4,22.7,1007.8,0.00976542,223.34,13.246
24644.43,46844.49195,967.6470588,40,13.9,968.4,1005.9,22.7,1008.1,0.00976542,228.48,13.375
25161.88,47587.08753,1064.705882,39.4,13.9,969.4,1006.8,22.5,1009.1,0.00976542,241.73,13.667
24772.655,48329.6831,1060.294118,38.9,13.9,969.7,1006.9,22.4,1009.5,0.00976542,260.33,13.061
24383.43,47604.64789,1055.882353,38.9,13.9,969.7,1007.1,22.4,1009.5,0.00976542,249.03,12.455
24689.42,48441.83099,1017.647059,37.2,15,969.7,1007,22.5,1009.5,0.00976542,252.8,11.519
25119.55,48959.33099,1011.764706,36.7,16.1,969.7,1007,22.8,1009.5,0.00976542,256.01,10.881
25414.63,49756.23239,964.7058824,36.1,16.1,969.7,1006.9,22.7,1009.5,0.00976542,259.57,10.023
23788.83,51199.71831,1002.941176,35.6,16.7,969.7,1007.1,22.8,1009.5,0.00976542,259.07,10.11314286
24175.43,52286.97183,1026.470588,35.6,15.6,970.1,1007.5,22.3,1009.8,0.00976542,264.18,10.20328571
24051.57,52816.19718,926.4705882,35,15,970.7,1008,21.8,1010.5,0.00976542,265.21,10.29342857
24032.8,52739.15493,958.8235294,35.6,14.4,971.1,1008.5,21.7,1010.8,0.00976542,265,10.38357143
23975.08,53373.30986,970.5882353,36.1,13.9,971.4,1008.8,21.6,1011.2,0.00976542,267,10.47371429
23770.4,53252.8169,935.2941176,37.2,13.3,971.7,1009,21.7,1011.5,0.00976542,265.77,10.56385714
23525.25,53350.17606,941.1764706,38.9,12.8,971.4,1008.6,21.9,1011.2,0.00976542,265.29,10.654
22496.1,51224.82394,964.7058824,40.6,12.8,971.1,1008.2,22.3,1010.8,0.00976542,254.62,11.181
22605.85,49228.16901,1014.705882,41.7,12.8,970.4,1007.8,22.6,1010.2,0.00976542,245.06,11.696
22715.6,46440.84507,935.2941176,43.3,12.8,969.7,1007,23.1,1009.5,0.00976542,232.64,11.29
22825.35,43431.58451,982.3529412,44.4,11.7,969.1,1006.2,22.9,1008.8,0.00976542,229.24,12.391
24046.6,40958.09859,982.3529412,45,12.2,968.1,1005.2,23.2,1007.8,0.00976542,224.98,13.008
23311.75,39204.82394,955.8823529,44.4,12.2,966.8,1004,23.1,1006.4,0.00976542,216.4,12.656
23033.13,40144.36117,1067.647059,45.6,12.2,966.1,1003.3,23.4,1005.8,0.011530754,207.44,12.507
22694.05,41083.89839,1023.529412,43.9,11.7,965.8,1003,22.7,1005.4,0.011530754,206.74,12.323
22823.67,42023.43561,1023.529412,43.3,11.1,965.8,1003,22.4,1005.4,0.011530754,206.34,12.359
22737.38,42962.97284,1032.352941,42.2,10,966.1,1003.1,21.7,1005.8,0.011530754,205.69,12.346
22716.92,43902.51006,1079.411765,41.1,10.6,966.5,1003.6,21.6,1006.1,0.011530754,213.14,12.335
23272.55,44842.04728,1038.235294,40.6,10.6,967.1,1004.4,21.4,1006.8,0.011530754,226.17,12.633
24624.18,45781.58451,1042.647059,39.4,10.6,967.8,1005,21.1,1007.5,0.011530754,244.11,13.268
23316.65,46337.21831,1047.058824,38.9,10.6,967.8,1005,21,1007.5,0.011530754,241.04,11.875
23844.85,48160.38732,979.4117647,38.3,11.1,967.8,1004.9,21,1007.5,0.011530754,248.82,11.194
24949.35,49148.83803,1005.882353,37.8,11.1,967.8,1005,20.9,1007.5,0.011530754,256.05,10.881
24329.575,51636.44366,988.2352941,37.8,11.7,967.8,1004.9,21.1,1007.5,0.011530754,269.38,10.596
23709.8,52208.97887,988.2352941,36.7,12.2,968.1,1005.3,21,1007.8,0.011530754,262.19,10.6695
23798.7,52191.26761,955.8823529,36.1,13.3,968.4,1005.7,21.4,1008.1,0.011530754,262.33,10.743
23985.9,52594.89437,1011.764706,34.4,12.2,969.1,1006.3,20.4,1008.8,0.011530754,264.53,10.8165
23793.15,51780.28169,1014.705882,34.4,13.3,969.4,1006.8,20.9,1009.1,0.011530754,261.11,10.89
23671,51733.80282,961.7647059,36.1,13.9,970.1,1007.4,21.6,1009.8,0.011530754,260.35,10.9635
23423.33,51208.20423,1002.941176,37.8,14.4,970.4,1007.7,22.3,1010.2,0.011530754,257.85,11.037
22949.4,50717.42958,947.0588235,39.4,13.3,970.1,1007.4,22.3,1009.8,0.011530754,254.37,11.1105
22379.82,49051.8662,961.7647059,41.1,13.3,970.1,1007.2,22.7,1009.8,0.011530754,246.81,11.184
21610.35,47511.97183,1002.941176,41.7,13.3,969.4,1006.7,22.9,1009.1,0.011530754,239.07,11.636
22372.59333,46177.11268,964.7058824,44.4,12.2,968.4,1005.8,23.1,1008.1,0.011530754,229.43,10.944
23134.83667,44901.33803,952.9411765,44.4,11.1,967.8,1004.8,22.7,1007.5,0.011530754,225.35,10.99
23897.08,42784.33099,926.4705882,45.6,10.6,966.8,1003.9,22.7,1006.4,0.011530754,230.5,12.94
23980.05,41130.98592,961.7647059,46.1,9.4,966.1,1003.1,22.5,1005.8,0.011530754,225.27,13.022
23339.25,39434.61268,952.9411765,46.1,8.9,965.5,1002.5,22.3,1005.1,0.013440831,217.27,12.678
23608.47,38880.28169,985.2941176,45.6,7.8,964.8,1002,21.8,1004.4,0.013440831,216.41,12.819
24306.07,40051.09155,1002.941176,44.4,8.3,965.2,1002.2,21.7,1004.7,0.013440831,217.18,13.174
24247.22,41221.90141,1000,43.3,8.9,965.5,1002.5,21.6,1005.1,0.013440831,216.06,13.167
24001.72,42392.71127,1061.764706,42.2,9.4,965.8,1003,21.5,1005.4,0.013440831,213.67,13.034
22780.3,43563.52113,1026.470588,41.7,10,966.5,1003.7,21.5,1006.1,0.013440831,217.65,12.368
23045.125,44734.33099,1073.529412,41.1,10.6,966.8,1003.9,21.6,1006.4,0.013440831,240.88,13.39
23309.95,47552.88732,1000,39.4,12.2,966.8,1004,21.8,1006.4,0.013440831,245,11.832
23039.75,47086.5493,929.4117647,38.9,13.9,967.1,1004.3,22.4,1006.8,0.013440831,242.25,10.741
23319.08,46614.01408,958.8235294,37.8,13.9,967.4,1004.6,22.1,1007.1,0.013440831,241.69,9.986
23962.7,47413.80282,964.7058824,38.3,13.9,967.4,1004.7,22.2,1007.1,0.013440831,246.63,9.208
24224.53,48313.27465,908.8235294,37.2,13.9,967.8,1005,21.9,1007.5,0.013440831,250.39,8.865
24085,47076.47887,941.1764706,34.4,13.9,968.4,1005.7,21.1,1008.1,0.013440831,246.56,8.96975
24409.55,47416.19718,973.5294118,33.9,14.4,969.1,1006.4,21.3,1008.8,0.013440831,248.19,9.0745
24016.15,45746.40845,938.2352941,35,15.6,969.7,1007.2,22.1,1009.5,0.013440831,241.04,9.17925
24200.77,47573.59155,955.8823529,36.1,16.1,970.7,1008.1,22.7,1010.5,0.013440831,247.96,9.284
23920.35,47161.79577,985.2941176,38.9,14.4,971.1,1008.2,22.6,1010.8,0.013440831,245.7,9.824
23377.52,46551.76056,976.4705882,40.6,13.9,970.7,1008,22.8,1010.5,0.013440831,241.74,10.514
23190.13,46392.25352,994.1176471,42.2,13.3,970.4,1007.6,23,1010.2,0.013440831,240.62,11.702
22970.95,44983.4507,1067.647059,44.4,12.8,970.1,1007.1,23.3,1009.8,0.013440831,235.31,12.384
22222.33,42827.53521,911.7647059,44.4,12.2,969.1,1006.2,23.1,1008.8,0.013440831,224.88,12.065
21658.58,42254.57746,950,45.6,10.6,968.1,1005.3,22.8,1007.8,0.013440831,221.14,11.758
21384.78,41913.38028,941.1764706,46.7,10,967.4,1004.4,22.8,1007.1,0.013440831,219.01,11.569
20822.35,40789.78873,977.9411765,47.2,8.9,966.1,1003.4,22.6,1005.8,0.013440831,213.9,11.304
20465.55,40430.45775,1014.705882,46.1,7.8,965.2,1002.3,21.9,1004.7,0.015495087,211.07,11.108
20672.43833,40417.99296,1038.235294,47.2,5.6,964.8,1001.8,21.6,1004.4,0.015495087,202.9,10.491
20879.32667,40405.52817,935.2941176,46.1,6.1,964.5,1001.6,21.4,1004.1,0.015495087,208.44,10.708
21086.215,39911.37324,1041.176471,45,6.7,964.8,1002,21.3,1004.4,0.015495087,207.4,10.797
21293.10333,41362.78169,994.1176471,43.3,10,965.5,1002.7,22,1005.1,0.015495087,214.97,11.238
21499.99167,44484.33099,1050,42.2,11.7,966.5,1003.7,22.3,1006.1,0.015495087,226.93,11.415
21706.88,45105.28169,988.2352941,40.6,12.2,967.4,1004.6,22.1,1007.1,0.015495087,231.15,11.695
23083.5,47641.90141,988.2352941,40.6,13.3,967.8,1004.9,22.6,1007.5,0.015495087,244.49,11.709
23548.1,49068.1338,955.8823529,39.4,14.4,968.4,1005.8,22.8,1008.1,0.015495087,250.82,11.19
23688.88,51332.92254,1029.411765,37.8,15.6,968.8,1006,22.9,1008.5,0.015495087,259.28,10.834
23806.8,52432.74648,938.2352941,37.2,16.1,969.4,1006.7,23,1009.1,0.015495087,263.11,10.058
23860,52417.42958,952.9411765,36.1,16.1,970.1,1007.3,22.7,1009.8,0.015495087,263.29,9.41
23716.05,52074.54225,955.8823529,35.6,16.1,970.7,1008,22.6,1010.5,0.015495087,261.64,8.834
23892.65,52984.92958,911.7647059,34.4,15,971.7,1009.2,21.7,1011.5,0.015495087,265.2,8.712
24384.25,53663.20423,944.1176471,35.6,16.1,972.4,1009.7,22.6,1012.2,0.015495087,269.3,9.013
23953.3,53504.64789,929.4117647,36.7,16.1,973,1010.3,22.9,1012.9,0.015495087,267.24,9.145
23560.17,53594.19014,935.2941176,37.8,16.1,973.3,1010.6,23.2,1013.2,0.015495087,266.22,9.697
22918.7,53291.19718,935.2941176,38.9,15.6,973,1010.4,23.2,1012.9,0.015495087,263,10.3
22539.28,52180.17606,950,40,15.6,973,1010.4,23.5,1012.9,0.015495087,257.96,11.109
23690.58,49839.3662,944.1176471,41.7,15.6,972.4,1009.6,23.9,1012.2,0.015495087,253.9,12.783
24156.0425,48810.66901,973.5294118,43.3,15.6,971.4,1008.8,24.3,1011.2,0.015495087,263.06,13.04725
24621.505,48416.5493,1055.882353,43.9,15.6,970.4,1007.8,24.4,1010.2,0.015495087,260.15,13.3115
25086.9675,47308.4507,1114.705882,43.3,15,969.4,1006.7,24,1009.1,0.015495087,255.68,13.57575
25552.43,44343.48592,1038.235294,43.9,14.4,968.4,1005.7,23.9,1008.1,0.015495087,241.84,13.84
24834.58,43406.61972,1158.823529,45,14.4,967.8,1004.8,24.1,1007.5,0.017692912,236.61,13.481
24706.22,43135.56338,1082.352941,45,13.3,966.8,1004,23.7,1006.4,0.017692912,234.99,13.416
24423.92,43085.03521,1104.411765,44.4,12.8,966.8,1004.1,23.3,1006.4,0.017692912,234.65,13.259
23546.9,43169.64789,1126.470588,43.3,12.2,967.1,1004.4,22.8,1006.8,0.017692912,231.3,12.745
23700.825,43950.40493,1111.764706,41.7,15.6,968.1,1005.2,23.8,1007.8,0.017692912,210.39,10.867
23854.75,44731.16197,1097.058824,40.6,15.6,968.8,1005.9,23.6,1008.5,0.017692912,231.9,12.047
24008.675,51783.73239,1102.941176,40,14.4,969.1,1006.4,22.9,1008.8,0.017692912,269.52,12.1795
24162.6,49293.41549,1055.882353,40,15.6,969.4,1006.8,23.4,1009.1,0.017692912,254.02,12.312
24739.18,50196.90141,967.6470588,38.3,15.6,969.7,1007.1,23,1009.5,0.017692912,258.77,11.639
24490.33667,51695.88028,979.4117647,37.2,15.6,970.1,1007.4,22.7,1009.8,0.017692912,266.97,11.301
24241.49333,51442.00704,950,36.1,16.1,970.7,1008.2,22.7,1010.5,0.017692912,267.16,10.432
23992.65,53981.79577,976.4705882,35.6,16.1,971.4,1008.7,22.6,1011.2,0.017692912,269.16,8.884
23886.75,53621.37324,938.2352941,35.6,16.1,971.7,1008.9,22.6,1011.5,0.017692912,267.44,9.178166667
24248.28,55190.03521,1002.941176,35,15.6,972.4,1009.6,22.1,1012.2,0.017692912,274.23,9.472333333
24239.98,55264.08451,1000,36.1,15,972.7,1010.1,22.2,1012.5,0.017692912,274.45,9.7665
24162.63,55552.92254,935.2941176,36.7,15,973,1010.5,22.3,1012.9,0.017692912,274.95,10.06066667
23932.9,55315.42254,950,37.8,15.6,973.3,1010.7,22.9,1013.2,0.017692912,273.41,10.35483333
23492.88,54244.61268,970.5882353,38.9,14.4,973,1010.5,22.7,1012.9,0.017692912,268.33,10.649
23071.17,53801.23239,941.1764706,40.6,14.4,972.7,1010.2,23.1,1012.5,0.017692912,265.28,11.489
22952.63,52740.59859,976.4705882,42.8,14.4,972,1009.4,23.6,1011.9,0.017692912,261.37,12.397
23491.235,51648.52113,1002.941176,43.3,13.9,971.4,1008.5,23.5,1011.2,0.017692912,255.9,12.127
24029.84,47881.23239,1152.941176,45.6,13.9,970.4,1007.5,24.1,1010.2,0.017692912,242.15,11.944
24568.445,44547.25352,1173.529412,46.1,13.3,969.4,1006.5,24,1009.1,0.017692912,244.78,14.165
25107.05,42285.91549,1161.764706,45.6,13.3,968.1,1005.4,23.8,1007.8,0.017692912,233.73,13.587
24652.63,42920.2054,1150,46.1,11.1,967.8,1004.9,23.1,1007.5,0.020033655,228.29,13.387
24339.1,43554.49531,1235.294118,45.6,11.7,967.8,1004.8,23.2,1007.5,0.020033655,226.25,13.214
24004.15,44188.78521,1195.588235,45,11.7,968.4,1005.6,23,1008.1,0.020033655,224.17,13.036
24155.08,44823.07512,1155.882353,41.1,14.4,970.1,1007.3,23.2,1009.8,0.020033655,225.19,13.09
24355.53,45457.36502,1041.176471,37.2,15.6,970.4,1007.9,22.7,1010.2,0.020033655,231.36,13.225
25539.47,46091.65493,1094.117647,38.9,13.3,970.7,1008,22.1,1010.5,0.020033655,247.95,13.865
24903.75,49182.67606,1035.294118,37.8,14.4,971.4,1008.5,22.3,1011.2,0.020033655,259.28,13.926
24268.03,49125.80986,1032.352941,37.2,15,971.1,1008.3,22.5,1010.8,0.020033655,253.73,12.597
24302.23,49317.1831,994.1176471,37.2,15,971.1,1008.5,22.5,1010.8,0.020033655,254.38,11.784
25500.68,50575.88028,973.5294118,36.7,14.4,970.7,1008.1,22,1010.5,0.020033655,262.68,11.541
24655.13,51862.07746,973.5294118,36.1,13.9,970.1,1007.5,21.6,1009.8,0.020033655,269.75,10.849
23809.58,51911.26761,944.1176471,36.1,13.9,970.4,1007.7,21.6,1010.2,0.020033655,261.36,10.922
23796.1,52558.16901,1008.823529,35.6,15,970.7,1008,22,1010.5,0.020033655,263.75,10.995
24280,54442.60563,964.7058824,34.4,16.1,971.4,1008.7,22.3,1011.2,0.020033655,271.67,11.068
24424.78,55164.01408,955.8823529,34.4,16.7,972,1009.3,22.5,1011.9,0.020033655,274.59,11.141
24149.93,54955.88028,941.1764706,36.1,15.6,972.4,1010,22.4,1012.2,0.020033655,272.89,11.214
23953.52,54824.82394,958.8235294,38.9,15,972.4,1009.9,22.9,1012.2,0.020033655,271.62,11.287
23534.6,53668.59155,976.4705882,40.6,13.9,972.4,1009.7,22.8,1012.2,0.020033655,266.53,11.36
22476.55,51007.92254,947.0588235,41.7,13.3,972,1009.4,22.9,1011.9,0.020033655,253.75,11.433
22192.58,50491.37324,952.9411765,42.8,13.3,971.7,1008.8,23.2,1011.5,0.020033655,251.03,11.966
23153.1725,49628.09859,950,44.4,13.9,971.1,1008.2,23.8,1010.8,0.020033655,246.17,11.699
24113.765,47185.14085,967.6470588,45.6,13.3,970.1,1007.4,23.8,1009.8,0.020033655,232.83,10.94
25074.3575,45267.5,941.1764706,46.7,11.7,969.4,1006.6,23.5,1009.1,0.020033655,247.68,14.353
26034.95,43132.57042,967.6470588,46.7,11.7,968.4,1005.7,23.4,1008.1,0.020033655,239.12,14.093
25110.63,41534.33099,991.1764706,47.8,10.6,968.1,1005.3,23.3,1007.8,0.022516623,230.6,13.64
24640.78,39630.98592,1032.352941,46.7,9.4,967.8,1004.9,22.6,1007.5,0.022516623,222.65,13.382
24659.57,39281.16197,1002.941176,45.6,10,968.1,1005.2,22.6,1007.8,0.022516623,221.42,13.392
24445.13,39844.11972,1038.235294,45,10.6,968.4,1005.5,22.6,1008.1,0.022516623,222.73,13.232
24657.78,42277.88732,1064.705882,44.4,11.1,969.1,1006.2,22.7,1008.8,0.022516623,231.84,13.389
26278.4,45985.73944,1026.470588,42.8,10.6,969.4,1006.8,22,1009.1,0.022516623,249.88,14.264
26054.97,48252.46479,1094.117647,40.6,11.1,969.7,1007,21.7,1009.5,0.022516623,257.07,14.057
23735,48949.47183,964.7058824,39.4,11.7,969.7,1007,21.6,1009.5,0.022516623,251.08,12.128
24653.48,46607.46479,982.3529412,40,11.1,970.1,1007.2,21.5,1009.8,0.022516623,259.64,11.669
25342.8,44265.45775,944.1176471,39.4,11.7,970.1,1007.2,21.6,1009.8,0.022516623,264.98,11.121
26645.18,41923.4507,741.1764706,38.9,11.7,970.1,1007.3,21.4,1009.8,0.022516623,236.31,10.932
27765.55,37433.38028,655.8823529,37.8,12.8,970.4,1007.8,21.6,1010.2,0.022516623,224.54,11.172
27330.3,37787.71127,685.2941176,36.7,13.3,970.7,1008.2,21.5,1010.5,0.022516623,224.36,10.642
26651.10667,41489.78873,667.6470588,36.7,13.3,971.4,1008.7,21.5,1011.2,0.022516623,241.26,11.27
25971.91333,42012.74648,650,36.1,15,972,1009.4,22.2,1011.9,0.022516623,242.84,11.417
25292.72,42241.02113,626.4705882,37.8,14.4,972.7,1010.2,22.4,1012.5,0.022516623,232.39,10.312
20513.4,42259.33099,620.5882353,38.9,13.3,973,1010.5,22.2,1012.9,0.022516623,216.13,11.3175
26496.68,42242.60563,614.7058824,41.7,13.3,973.3,1010.6,22.9,1013.2,0.022516623,236.46,12.323
26248.35,40594.3662,594.1176471,42.8,12.2,973,1010.5,22.7,1012.9,0.022516623,229.93,13.122
24451.05,39567.25352,614.7058824,45,11.7,972.7,1010,23.1,1012.5,0.022516623,220.37,12.63
25064.35,37361.44366,632.3529412,46.7,10.6,972,1009.3,23.1,1011.9,0.022516623,215,12.138
21454.13,32517.92254,611.7647059,46.7,9.4,971.1,1008.3,22.7,1010.8,0.022516623,186.11,11.646
21313.4,28317.78169,605.8823529,47.2,8.9,970.4,1007.5,22.6,1010.2,0.022516623,171.29,11.581
20225.05,27997.04225,620.5882353,47.2,8.3,969.7,1006.9,22.4,1009.5,0.022516623,162.48,10.933
21874.93,27676.30282,667.6470588,47.8,9.4,969.4,1006.6,22.9,1009.1,0.025141079,171.23,11.876
22369.05,30101.61972,941.1764706,47.2,8.3,969.1,1006.3,22.4,1008.8,0.025141079,182.12,12.145
21715.1,27404.75352,945.5882353,46.1,7.8,969.4,1006.5,22,1009.1,0.025141079,173.8,11.789
21305.35,29437.99296,950,45,6.1,969.7,1006.8,21.1,1009.5,0.025141079,166.97,11.531
21456.75,31471.23239,954.4117647,43.3,7.8,970.1,1007.2,21.2,1009.8,0.025141079,169.75,11.649
22088.45,33504.47183,958.8235294,41.1,8.9,970.4,1007.6,21,1010.2,0.025141079,192.82,11.99
23378.95,35436.79577,964.7058824,40,8.9,970.7,1007.8,20.6,1010.5,0.025141079,203.82,12.605
22626.63,36079.22535,947.0588235,39.4,10,970.7,1008.1,20.9,1010.5,0.025141079,203.38,11.587
23200,38902.00704,950,37.8,12.2,970.7,1008,21.3,1010.5,0.025141079,214.97,10.781
24405.53,40915.84507,920.5882353,37.2,12.2,970.4,1007.8,21.2,1010.2,0.025141079,225.84,10.679
25369.32,41811.51408,873.5294118,36.1,12.2,970.4,1007.8,20.9,1010.2,0.025141079,232.03,10.145
23167.03,45150.80986,923.5294118,35.6,12.2,970.4,1007.8,20.7,1010.2,0.025141079,236.06,10.34433333
24878.68,46021.93662,876.4705882,34.4,12.8,971.1,1008.5,20.6,1010.8,0.025141079,244.72,10.54366667
28167.07,46482.74648,958.8235294,33.9,12.8,971.7,1009,20.5,1011.5,0.025141079,257.78,10.743
28511.06,48993.02817,905.8823529,35,13.3,972.4,1009.7,21.1,1012.2,0.025141079,272.84,12.038
28855.05,51457.21831,900,36.1,12.8,972.7,1010.2,21.1,1012.5,0.025141079,276.88,11.816
28767.8,52236.79577,888.2352941,38.3,12.2,973,1010.3,21.5,1012.9,0.025141079,279.2,12.53
28863.33,52434.43662,955.8823529,41.1,11.7,972.7,1010.2,22,1012.5,0.025141079,280.43,13.573
29240.5,52097.41197,923.5294118,42.8,11.1,972.4,1009.8,22.3,1012.2,0.025141079,283.73,14.67
27820.75,51760.38732,950,43.9,11.1,972,1009.4,22.6,1011.9,0.025141079,274.55,15.068
27372,50147.95775,950,46.1,10.6,971.4,1008.7,22.9,1011.2,0.025141079,267.53,14.827
27099.13,44146.12676,961.7647059,46.7,6.7,970.4,1007.8,21.8,1010.2,0.025141079,246.19,14.715
28733.35,38989.15493,944.1176471,47.8,4.4,969.7,1006.9,21.5,1009.5,0.025141079,234.13,15.544
27747.45,37123.23944,950,48.3,7.8,969.1,1006.2,22.6,1008.8,0.025141079,224.42,15.056
26817.38,35904.50704,952.9411765,47.8,7.8,968.1,1005.2,22.4,1007.8,0.027906246,217.11,14.56
26365.58,35125,991.1764706,46.7,6.7,967.1,1004.4,21.8,1006.8,0.027906246,213.04,14.316
26404.9,34438.90845,1020.588235,46.1,6.1,967.1,1004.1,21.4,1006.8,0.027906246,210.94,14.335
26302.63,34505.03521,994.1176471,44.4,6.1,967.4,1004.4,21,1007.1,0.027906246,210.72,14.283
26300.12,35604.92958,1002.941176,42.8,7.2,967.4,1004.7,20.8,1007.1,0.027906246,214.49,14.246
27122.85,37255.6338,1017.647059,41.1,6.1,967.8,1004.9,20,1007.5,0.027906246,222.97,14.725
29792.03,40286.16197,967.6470588,40.6,4.4,967.8,1005,19.3,1007.5,0.027906246,242.24,14.9455
29142.22,42504.57746,950,40,4.4,968.1,1005.4,19.1,1007.8,0.027906246,247.53,15.166
30121.03,44870.88028,967.6470588,38.3,4.4,968.4,1005.6,18.6,1008.1,0.027906246,258.98,14.543
30770.03,45433.02817,955.8823529,36.1,5,968.4,1005.7,18.1,1008.1,0.027906246,263.08,14.099
31822.2,47416.97183,926.4705882,37.2,6.7,968.4,1005.5,19,1008.1,0.027906246,273.33,13.666
31517.45,48738.83803,936.7647059,35,7.2,968.4,1005.5,18.5,1008.1,0.027906246,276.57,13.75885714
31498.8,48861.51408,947.0588235,34.4,7.8,969.7,1007.1,18.5,1009.5,0.027906246,277.22,13.85171429
31898.1,51223.16901,911.7647059,34.4,16.1,970.1,1007.4,22.2,1009.8,0.027906246,286.51,13.94457143
31813.415,50921.9777,997.0588235,33.9,16.7,971.1,1008.4,22.4,1010.8,0.027906246,303.85,14.03742857
31728.73,50620.78638,982.3529412,35,17.2,971.7,1009.1,23,1011.5,0.027906246,301.74,14.13028571
31015.5,50319.59507,961.7647059,35.6,16.7,971.7,1008.9,22.8,1011.5,0.027906246,296.07,14.22314286
30229,50018.40376,958.8235294,37.8,16.1,971.4,1008.7,23.1,1011.2,0.027906246,286.78,14.316
29016.1,49717.21244,994.1176471,40.6,14.4,971.1,1008.3,23.1,1010.8,0.027906246,275.26,14.588
28243.07,49416.02113,941.1764706,41.7,13.3,970.1,1007.4,22.9,1009.8,0.027906246,267.98,15.288
28006.85,45809.57746,982.3529412,42.8,13.3,969.4,1006.6,23.1,1009.1,0.027906246,250.38,14.421
27770.63,43347.71127,938.2352941,45,13.3,968.4,1005.5,23.7,1008.1,0.027906246,245.68,15.076
31122.17,40685.38732,1008.823529,45.6,11.1,967.4,1004.5,23,1007.1,0.027906246,248.28,15.528
29524.55,39089.96479,1017.647059,45.6,10.6,966.5,1003.4,22.7,1006.1,0.027906246,237.42,15.98
28693.85,36846.12676,1017.647059,46.1,9.4,965.5,1002.7,22.5,1005.1,0.030811304,226.94,15.578
28068.9,36044.19014,1073.529412,45.6,6.1,965.2,1002.2,21.3,1004.7,0.030811304,222.26,15.244
27608.75,36115.59859,1029.411765,45,9.4,965.5,1002.6,22.2,1005.1,0.030811304,220.79,14.991
27431.97,36304.75352,1067.647059,44.4,7.8,966.1,1003.3,21.5,1005.8,0.030811304,220.96,14.854
27562.15,36859.08451,1044.117647,41.7,12.8,967.1,1004.2,22.6,1006.8,0.030811304,223.22,14.965
28397.85,38974.64789,1055.882353,39.4,13.3,967.4,1004.8,22.3,1007.1,0.030811304,233.31,15.419
29432.28,40609.43662,1002.941176,39.4,11.7,967.8,1005.1,21.6,1007.5,0.030811304,242.23,15.885
27932.88,45764.08451,1017.647059,39.4,11.1,967.4,1004.7,21.3,1007.1,0.030811304,254.73,14.481
28171.12,46380.98592,985.2941176,37.8,12.2,968.8,1005.9,21.3,1008.5,0.030811304,257.54,13.951
29175.98,46819.54225,1032.352941,37.2,12.2,968.8,1006,21.2,1008.5,0.030811304,262.62,14.105
29625.35,48130.73944,985.2941176,36.7,12.8,969.4,1006.6,21.3,1009.1,0.030811304,268.46,13.162
